id_daftar_sekolah,sekolah_asal,tipe_sekolah_asal,kodepos_sekolah,jenis_sekolah,is_deleted,tanggal_input,tanggal_update,id_lokasi
1560,SMA ST THOMAS YOGYAKARTA,SWASTA,87255,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,285
1561,SMA NEGERI 2 ENREKANG,NEGERI,91711,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,401
1562,MACLEANS COLLEGE,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
1563,SMK GKPI 2 PEMATANG SIANTAR,SWASTA,21129,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,46
1564,SMA NEGERI 1 UNAAHA,NEGERI,93415,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,410
1565,SMK NEGERI 2 KOMODO,NEGERI,86754,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,293
1566,SMA NEGERI 1 SELAT,NEGERI,80862,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,256
1567,SMA NEGERI 1 MAMBORO,NEGERI,87211,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,286
1568,SMA NEGERI 1 PAMONA UTARA,NEGERI,94663,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,371
1569,SMA NEGERI 3 PALANGKA RAYA,NEGERI,74874,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,321
1570,SMA NEGERI 1 LAMBOYA,NEGERI,87211,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,286
1571,SMA NEGERI 1 JUJUHAN ILIR,NEGERI,37257,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,95
1572,SMA YPK BINTUNI,SWASTA,98364,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,491
1573,SMA YPPK YOS SUDARSO,SWASTA,99614,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,474
1574,SMA KATOLIK BINTANG LAUT,SWASTA,22865,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,26
1575,SMA NEGERI 1 LEWA,NEGERI,87152,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,288
1576,SMA SWASTA 45 AMBON,SWASTA,97114,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,437
1577,SMA NEGERI 1 MEMPAWAH HULU,NEGERI,79363,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,294
1578,ESCOLA SECUNDARIA SANTA M,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
1579,SMK WIDYA MANGGALA PURBALINGGA,SWASTA,53371,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,182
1580,NINO KONIS SANTANA LOSPAL,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
1581,SMK NEGERI 2 MALIANAU,NEGERI,77554,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,345
1582,SMA II BAUCAU,SWASTA,1,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
1583,SMK NEGERI 7 AMBON,NEGERI,97115,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,437
1584,SMA NEGERI 10 MUKOMUKO,NEGERI,38768,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,118
1585,SMA BINA SISWA,SWASTA,28992,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,82
1586,SMK NEGERI 3 PALANGKA RAYA,NEGERI,74874,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,321
1587,SMA NEGERI 1 KARUSEN JANANG,NEGERI,73681,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,311
1588,SMA NEGERI 3 MEDAN,NEGERI,20238,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
1589,SMK YADIKA 5 ,SWASTA,15223,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,253
1590,SMA PSKD 3 JAKARTA,SWASTA,10410,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,159
1591,SMA NEGERI 1 ULU SIAU,NEGERI,95862,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,358
1592,SMA NEGERI 1 GRESIK,NEGERI,61111,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,218
1593,PKBM NEGERI 1 KEBON KOSONG,SWASTA,10630,PKBM,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,159
1594,SMA SANTO BONA VENTURA,SWASTA,79462,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,303
1595,SMA NEGERI 3 MALINAU,NEGERI,77554,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,345
1596,SMA BHAKTI PRAJA BATANG,SWASTA,51216,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,186
1597,SMA NEGERI 1 PAHAE JAE,NEGERI,22465,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,30
1598,SMA NEGERI 2 MAMUJU,NEGERI,92173,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,400
1599,SMA NEGERI 1 LENDAH,NEGERI,55663,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,217
1600,ETP DOM BOSCO FATUMAKA,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
1601,SMK PGRI DOBO,SWASTA,97662,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,440
1602,SMK GOTONG ROYONG 1,SWASTA,97762,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,451
1603,SMA NEGERI 2 BORONG,NEGERI,86571,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,290
1604,SMA NEGERI 1 MINGGIR,NEGERI,55562,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,213
1605,SMA NEGERI 6 PALOPO,NEGERI,91923,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,391
1606,SMK NEGERI 2 SAMPIT,NEGERI,74325,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,308
1607,ESCOLA SENIOR ST ANTONIO,SWASTA,1,LUAR NEGERI,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,2
1608,SMK NEGERI 5 WAINGAPU,NEGERI,87116,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,288
1609,SMA NEGERI 3 KOMODO,NEGERI,86754,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,293
1610,SMA YOSEF ARNOLDI,SWASTA,28992,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,82
1611,SMA NEGERI 1 AIR BESAR,NEGERI,79365,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,294
1612,SMA SANTO ALFONSUS,SWASTA,87254,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,285
1613,SMA NEGERI 1 ABIANSEMAL,NEGERI,80352,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,260
1614,SMK NEGERI 2 BUNGKU BARAT,NEGERI,94976,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,373
1615,SMA NEGERI 16 BATAM,NEGERI,29433,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
1616,SMK SWASTA SMART,SWASTA,20371,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,48
1617,SMA SW BUDI MULIA,SWASTA,22565,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,41
1618,SMK S KRISTEN IMMANUEL 2 KUBU RAYA,SWASTA,78391,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,297
1619,SMA NEGERI 1 POMALAA,NEGERI,93562,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,403
1620,SMA SWASTA BERSAMA BERASTAGI,SWASTA,22152,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,52
1621,SMA SEMINARI MENENGAH PEMATANG SIANTAR,SWASTA,21127,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,46
1622,SMA CAHAYA SAKTI JAKARTA,SWASTA,13310,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,157
1623,SMK SWASTA 1 YP HKBP,SWASTA,21124,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,46
1624,SMA KATOLIK TRI SAKTI 1,SWASTA,20228,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
1625,SMA NEGERI 5 TEBO,SWASTA,37553,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,90
1626,SMA PELITA NUSANTARA TANJUNG PINANG,SWASTA,29124,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,152
1627,SMA NEGERI 1 BLAHBATUH,NEGERI,80581,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,259
1628,SMA NEGERI 14 PEKANBARU,NEGERI,28284,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,81
1629,SMA NEGERI 3 MAKASSAR,NEGERI,90121,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
1630,SMA ASISI SANTO FRANSIKUS JAKARTA SELATAN,SWASTA,12870,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,158
1631,SMA NEGERI 4 PALOPO,NEGERI,91914,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,391
1632,SMK NEGERI 2 KARANGANYAR,NEGERI,57716,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,196
1633,SMA NEGERI 2 MAUMERE,NEGERI,86113,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,279
1634,SMA KRISTEN 7 BPK PENABUR JAKARTA,SWASTA,13430,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,157
1635,SMA NEGERI 2 TANJUNG SELOR,NEGERI,77212,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,347
1636,SMA NEGERI 2 DENPASAR,NEGERI,80225,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,263
1637,SMA YPPAI ENAROTALI,SWASTA,98726,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,456
1638,SMA TARAKANITA 1 JAKARTA,SWASTA,12170,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,158
1639,SMA KATOLIK SANTO PAULUS MEDAN,SWASTA,20251,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
1640,SMA NEGERI 2 MAKASSAR,NEGERI,90121,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
1641,SMA KARYA RUTENG,SWASTA,86511,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,291
1642,SMA NEGERI 19 BATAM,NEGERI,29425,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
1643,SMA NEGERI 1 GODEAN,NEGERI,55264,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,213
1644,SMA GLOBAL MADANI,SWASTA,35144,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,139
1645,AL-AZHAR BUMI SERPONG DAMAI ISLAMIC HIGH SCHOOL,SWASTA,15321,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,253
1646,SMA DWIJENDRA DENPASAR,SWASTA,80233,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,263
1647,SMA NEGERI 5 PALANGKARAYA,NEGERI,74874,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,321
1648,SMA PANGUDI LUHUR SANTO ALOYSIUS SUKARAJA,SWASTA,32361,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,103
1649,SMA NEGERI 1 SILIMAKUTA,NEGERI,21167,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,31
1650,SMA NEGERI 10 PENTAGON KAUR,NEGERI,38963,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,119
1651,SMA NEGERI 7 MANADO,NEGERI,95119,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,359
1652,SMK COKROAMINOTO KOTAMOBAGU,SWASTA,95716,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,363
1653,SMA NEGERI 1 SITUBONDO,NEGERI,68312,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,223
1654,SMA NEGERI 1 PAGARAN,NEGERI,22458,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,30
1655,SMA MUHAMMADIYAH 4 YOGYAKARTA,SWASTA,55172,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
1656,SMA NEGERI 12 MAKASSAR,NEGERI,90234,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
1657,SMA NEGERI 9 BANDAR LAMPUNG,NEGERI,35152,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,139
1658,SMA KRISTEN ABDI WACANA,SWASTA,78122,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,299
1659,MAS DINIYYAH PUTRI,SWASTA,35366,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,138
1660,SMA NEGERI 1 SIBERUT SELATAN,NEGERI,25393,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,77
1661,MAN 22 JAKARTA,SWASTA,11480,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,156
1662,SMA DIAN HARAPAN MANADO,SWASTA,95116,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,359
1663,SMA NEGERI 5 PEKANBARU,NEGERI,28125,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,81
1664,SMA NEGERI 1 PAWANGAN,NEGERI,46255,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,171
1665,SMA NEGERI 1 BLITAR,NEGERI,66133,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,236
1666,SMA NEGERI 1 SABAK RIAU,NEGERI,28771,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,83
1667,SMK HANG NADIM BATAM,SWASTA,29425,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,151
1668,SMA PEMBANGUNAN 3 PONJONG,SWASTA,55892,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,216
1669,SMA NEGERI 1 LUWU TIMUR,NEGERI,92933,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,386
1670,SMA TUNAS MEKAR INDONESIA,SWASTA,35142,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,139
1671,SMA NEGERI 4 BINJAI,NEGERI,20731,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,57
1672,SMA NEGERI 1 PAMANUKAN,NEGERI,41254,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,172
1673,SMA TAMANSISWA KODI-BUKAMBERO,SWASTA,87261,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,285
1674,SMA ST ANTONIUS BANGUNMULIA MEDAN,SWASTA,20149,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
1675,SMA YADIKA KALIJATI,SWASTA,41271,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,172
1676,SMA NEGERI 40 JAKARTA,NEGERI,14420,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,155
1677,SMA NEGERI 16 MAKASSAR,NEGERI,90111,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
1678,SMK NEGERI 1 KALABAHI,NEGERI,85813,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,275
1679,SMA METHODIST PANCUR BATU,SWASTA,20353,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,48
1680,SMA NEGERI 1 NUBATUKAN,NEGERI,86682,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,284
1681,SMA NEGERI 11 LUWU TIMUR,NEGERI,92983,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,386
1682,SMA SANUR MONCONGLOE,SWASTA,90233,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,395
1683,SMA NEGERI 113 JAKARTA TIMUR,NEGERI,13810,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,157
1684,SMA LABOR BINAAN FKIP UNRI,SWASTA,28131,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,81
1685,SMA NEGERI 1 SUMBUL,NEGERI,22281,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,28
1686,SMA GKPS.1 PAMATANG RAYA,SWASTA,21162,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,31
1687,SMK PANGUDI LUHUR SEPUTIH MATARAM,SWASTA,34164,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,128
1688,SMA KATOLIK BINTANG TIMUR,SWASTA,22312,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,40
1689,SMA NEGERI 3 BONE,NEGERI,92714,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,380
1690,SMA NEGERI 5 OGAN KOMERING ULU,NEGERI,32115,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,110
1691,SMA NEGERI 7 BANDAR LAMPUNG,NEGERI,35158,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,139
1769,SMK NEGERI 2 KENDAL,NEGERI,51351,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,210
1692,SMA NEGERI 1 PEJAGOAN,NEGERI,54361,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,183
1693,SMK PARIWISATA PEMATANG SIANTAR,SWASTA,21139,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,46
1694,SMA SANTO TARCISIUS DUMAI,SWASTA,28825,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,88
1695,SMA NEGERI 2 PRINGSEWU,NEGERI,35373,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,130
1696,SMA NEGERI 3 SELUMA,NEGERI,38881,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,124
1697,SMK INDONESIA YOGYAKARTA,SWASTA,55121,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
1698,SMA NEGERI 36 JAKARTA,NEGERI,13220,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,157
1699,SMA YADIKA BANDAR LAMPUNG,SWASTA,35142,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,139
1700,SMA 1 PURWAKARTA,SWASTA,41111,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,173
1701,SMK NEGERI 1 KABANJAHE,NEGERI,22114,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,52
1702,SMA NEGERI 3 BANJARBARU,NEGERI,70733,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,334
1703,SMA XAVERIUS BUKITTINGGI,SWASTA,26116,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,75
1704,SMA NEGERI 1 SIPIROK,NEGERI,22742,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,34
1705,SMK NEGERI INA HOI RIWA,NEGERI,97454,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,436
1706,SMA TAMAN MADYA JETIS,SWASTA,55233,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
1707,SMA NEGERI 1 TALANG UBI,NEGERI,31211,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,109
1708,SMK PARULIAN 3 MEDAN,SWASTA,20143,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
1709,SMA NEGERI 1 SINGKAWANG,NEGERI,79112,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,304
1710,SMA PGRI LARANTUKA,SWASTA,86214,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,274
1711,SMK NEGERI 8 MEDAN,NEGERI,20131,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
1712,SMA NEGERI 1 SIDAMANIK,NEGERI,21171,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,31
1713,SMA NEGERI 1 UJUNGBATU,NEGERI,28557,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,85
1714,SMA NEGERI 2 MANADO,NEGERI,95117,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,359
1715,SMK NEGERI 1 SENDAWAR,NEGERI,75765,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,335
1716,SMK SWASTA YAPIM MEREK,SWASTA,22173,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,52
1717,SMA SWASTA RK DELI MURNI DELI TUA,SWASTA,20355,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,48
1718,HOMESCHOOLING PRIMAGAMA DENPASAR,SWASTA,80226,HOMESCHOOLING,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,263
1719,SMA NEGERI 1 BAWANG,NEGERI,53471,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,187
1720,SMA NEGERI 3 PALOPO,NEGERI,91911,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,391
1721,SMK NEGERI 1 BONTANG,NEGERI,75313,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,341
1722,SMK NEGERI 3 PEMATANG SIANTAR,NEGERI,21154,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,46
1723,SMA KATOLIK BINTANG KEJORA,SWASTA,11720,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,156
1724,SMA NEGERI 5 METRO,NEGERI,34111,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,140
1725,SMA SWASTA BUDI MULIA JAKARTA,SWASTA,10730,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,159
1726,SMA NEGERI 1 PANGURURAN,NEGERI,22392,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,45
1727,SMA SANTO THOMAS YOGYAKARTA,SWASTA,55165,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
1728,SMK BAKTI PANGKALPINANG,SWASTA,33684,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,146
1729,SMA TALENTA,SWASTA,40218,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,164
1730,SMA BOPKRI WATES,SWASTA,55651,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,217
1731,SMA KRISTEN GENERASI UNGGUL,SWASTA,85228,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,278
1732,SMA PUTRA NIRMALA CIREBON,SWASTA,45134,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,163
1733,SMA NEGERI 1 KRETEK,NEGERI,55772,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,214
1734,SMA DIAN HARAPAN LIPPO,SWASTA,15139,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,175
1735,SMA MASEHI JEPARA,SWASTA,59416,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,208
1736,SMA NEGERI BINSUS DUMAI,NEGERI,28823,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,88
1737,SMA KATOLIK WIJAYA KUSUMA,SWASTA,58219,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,188
1738,SMK TAMANSISWA JETIS,SWASTA,55233,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,215
1739,SMA ATHALIA,SWASTA,15326,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,253
1740,SMA DEK PADANG,SWASTA,25212,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,69
1741,SMA JENDRAL SUDIRMAN,SWASTA,40233,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,164
1742,SMA NEGERI 2 REMBANG,NEGERI,59218,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,203
1743,SMA NEGERI 2 KOTA DEPOK,NEGERI,16417,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,161
1744,SMA NEGERI 1 MAJALENGKA,NEGERI,45418,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,168
1745,SMAT KRIDA NUSANTARA,SWASTA,40614,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,164
1746,SMA NEGERI 1 PINRANG,NEGERI,91212,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,389
1747,SMA NEGERI 1 LEBONG,NEGERI,39264,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,121
1748,SMA NEGERI 13 MEDAN,NEGERI,20146,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,54
1749,SMA NEGERI 1 ANJATAN,NEGERI,45256,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,167
1750,SMA PGRI 109,SWASTA,15114,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,249
1751,SMA NEGERI 1 DEMAK,NEGERI,59516,SMA,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,202
1752,SMK KRISTEN BPK PENABUR BANDAR LAMPUNG,SWASTA,35121,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,139
1753,SMK TELKOM PURWOKERTO,SWASTA,53141,SMK,0,2022-06-27 10:09:26.000000,2022-06-27 10:09:26.000000,190
